연월,지역,차종,연료,count
2024-03,대구,승합,LNG,0.0
2024-03,대구,승합,LPG,2718.0
2024-03,대구,승합,경유,21497.0
2024-03,대구,승합,기타연료,826.0
2024-03,대구,승합,등유,0.0
2024-03,대구,승합,수소,6.0
2024-03,대구,승합,알코올,0.0
2024-03,대구,승합,전기,141.0
2024-03,대구,승합,태양열,0.0
2024-03,대구,승합,하이브리드,13.0
2024-03,대구,승합,휘발유,285.0
2024-03,대구,특수,CNG,0.0
2024-03,대구,특수,LNG,0.0
2024-03,대구,특수,LPG,49.0
2024-03,대구,특수,경유,4434.0
2024-03,대구,특수,기타연료,665.0
2024-03,대구,특수,등유,0.0
2024-03,대구,특수,수소,0.0
2024-03,대구,특수,알코올,0.0
2024-03,대구,특수,전기,9.0
2024-03,대구,특수,태양열,0.0
2024-03,대구,특수,하이브리드,0.0
2024-03,대구,특수,휘발유,5.0
2024-03,대구,화물,CNG,164.0
2024-03,대구,화물,LNG,0.0
2024-03,대구,화물,LPG,7037.0
2024-03,대구,화물,경유,143996.0
2024-03,대구,화물,기타연료,3554.0
2024-03,대구,화물,등유,0.0
2024-03,대구,화물,수소,0.0
2024-03,대구,화물,알코올,0.0
2024-03,대구,화물,전기,6421.0
2024-03,대구,화물,태양열,0.0
2024-03,대구,화물,하이브리드,6.0
2024-03,대구,화물,휘발유,1063.0
2024-03,대전, ,CNG,0.0
2024-03,대전, ,LNG,2608.0
2024-03,대전, ,LPG,474882.0
2024-03,대전, ,경유,713266.0
2024-03,대전, ,기타연료,3328.0
2024-03,대전, ,등유,130388.0
2024-03,대전, ,수소,0.0
2024-03,대전, ,알코올,36608.0
2024-03,대전, ,전기,0.0
2024-03,대전, ,태양열,0.0
2024-03,대전, ,하이브리드,85894.0
2024-03,대전,승용,CNG,162.0
2024-03,대전,승용,LNG,0.0
2024-03,대전,승용,LPG,59789.0
2024-03,대전,승용,경유,144941.0
2024-03,대전,승용,기타연료,1.0
2024-03,대전,승용,등유,0.0
2024-03,대전,승용,수소,1603.0
2024-03,대전,승용,알코올,0.0
2024-03,대전,승용,전기,14704.0
2024-03,대전,승용,태양열,0.0
2024-03,대전,승용,하이브리드,42941.0
2024-03,대전,승용,휘발유,355730.0
2024-03,대전,승합,CNG,1088.0
2024-03,대전,승합,LNG,0.0
2024-03,대전,승합,LPG,1762.0
2024-03,대전,승합,경유,13289.0
2024-03,대전,승합,기타연료,570.0
2024-03,대전,승합,등유,0.0
2024-03,대전,승합,수소,60.0
2024-03,대전,승합,알코올,0.0
2024-03,대전,승합,전기,119.0
2024-03,대전,승합,태양열,0.0
2024-03,대전,승합,하이브리드,0.0
2024-03,대전,승합,휘발유,205.0
2024-03,대전,특수,CNG,0.0
2024-03,대전,특수,LNG,0.0
2024-03,대전,특수,LPG,36.0
2024-03,대전,특수,경유,3321.0
2024-03,대전,특수,기타연료,448.0
2024-03,대전,특수,등유,0.0
2024-03,대전,특수,수소,1.0
2024-03,대전,특수,알코올,0.0
2024-03,대전,특수,전기,6.0
2024-03,대전,특수,태양열,0.0
2024-03,대전,특수,하이브리드,0.0
2024-03,대전,특수,휘발유,6.0
2024-03,대전,화물,CNG,54.0
2024-03,대전,화물,LNG,0.0
2024-03,대전,화물,LPG,3607.0
2024-03,대전,화물,경유,75890.0
2024-03,대전,화물,기타연료,3069.0
2024-03,대전,화물,등유,0.0
2024-03,대전,화물,수소,0.0
2024-03,대전,화물,알코올,0.0
2024-03,대전,화물,전기,3475.0
2024-03,대전,화물,태양열,0.0
2024-03,대전,화물,하이브리드,6.0
2024-03,대전,화물,휘발유,692.0
2024-03,부산, ,CNG,0.0
2024-03,부산, ,LNG,4644.0
2024-03,부산, ,LPG,1021352.0
2024-03,부산, ,경유,1490394.0
2024-03,부산, ,기타연료,4146.0
2024-03,부산, ,등유,203728.0
2024-03,부산, ,수소,0.0
2024-03,부산, ,알코올,72270.0
2024-03,부산, ,전기,0.0
2024-03,부산, ,태양열,2.0
2024-03,부산, ,하이브리드,237514.0
2024-03,부산,승용,CNG,156.0
2024-03,부산,승용,LNG,0.0
2024-03,부산,승용,LPG,91243.0
2024-03,부산,승용,경유,314218.0
2024-03,부산,승용,기타연료,28.0
2024-03,부산,승용,등유,0.0
2024-03,부산,승용,수소,2007.0
2024-03,부산,승용,알코올,0.0
2024-03,부산,승용,전기,28947.0
2024-03,부산,승용,태양열,0.0
2024-03,부산,승용,하이브리드,118739.0
2024-03,부산,승용,휘발유,743502.0
2024-03,부산,승합,CNG,2135.0
2024-03,부산,승합,LNG,0.0
2024-03,부산,승합,LPG,4010.0
2024-03,부산,승합,경유,28772.0
2024-03,부산,승합,기타연료,425.0
2024-03,부산,승합,등유,0.0
2024-03,부산,승합,수소,66.0
2024-03,부산,승합,알코올,0.0
2024-03,부산,승합,전기,505.0
2024-03,부산,승합,태양열,0.0
2024-03,부산,승합,하이브리드,3.0
2024-03,부산,승합,휘발유,449.0
2024-03,부산,특수,CNG,0.0
2024-03,부산,특수,LNG,3.0
2024-03,부산,특수,LPG,45.0
2024-03,부산,특수,경유,11827.0
2024-03,부산,특수,기타연료,419.0
2024-03,부산,특수,등유,0.0
2024-03,부산,특수,수소,0.0
2024-03,부산,특수,알코올,1.0
2024-03,부산,특수,전기,7.0
2024-03,부산,특수,태양열,0.0
2024-03,부산,특수,하이브리드,0.0
2024-03,부산,특수,휘발유,8.0
2024-03,부산,화물,CNG,31.0
2024-03,부산,화물,LNG,0.0
2024-03,부산,화물,LPG,6566.0
2024-03,부산,화물,경유,155859.0
2024-03,부산,화물,기타연료,15473.0
2024-03,부산,화물,등유,0.0
2024-03,부산,화물,수소,0.0
2024-03,부산,화물,알코올,0.0
2024-03,부산,화물,전기,6676.0
2024-03,부산,화물,태양열,0.0
2024-03,부산,화물,하이브리드,12.0
2024-03,부산,화물,휘발유,1238.0
2024-03,서울, ,CNG,0.0
2024-03,서울, ,LNG,15280.0
2024-03,서울, ,LPG,1989514.0
2024-03,서울, ,경유,3311346.0
2024-03,서울, ,기타연료,6412.0
2024-03,서울, ,등유,443470.0
2024-03,서울, ,수소,0.0
2024-03,서울, ,알코올,148876.0
2024-03,서울, ,전기,0.0
2024-03,서울, ,태양열,0.0
2024-03,서울, ,하이브리드,445518.0
2024-03,서울,승용,CNG,221.0
2024-03,서울,승용,LNG,0.0
2024-03,서울,승용,LPG,187515.0
2024-03,서울,승용,경유,647911.0
2024-03,서울,승용,기타연료,125.0
2024-03,서울,승용,등유,0.0
2024-03,서울,승용,수소,3136.0
2024-03,서울,승용,알코올,0.0
2024-03,서울,승용,전기,62607.0
2024-03,서울,승용,태양열,0.0
2024-03,서울,승용,하이브리드,222687.0
2024-03,서울,승용,휘발유,1651184.0
2024-03,서울,승합,CNG,7130.0
2024-03,서울,승합,LNG,0.0
2024-03,서울,승합,LPG,11886.0
2024-03,서울,승합,경유,66619.0
2024-03,서울,승합,기타연료,1208.0
2024-03,서울,승합,등유,0.0
2024-03,서울,승합,수소,65.0
2024-03,서울,승합,알코올,0.0
2024-03,서울,승합,전기,1649.0
2024-03,서울,승합,태양열,0.0
2024-03,서울,승합,하이브리드,44.0
2024-03,서울,승합,휘발유,1286.0
2024-03,서울,특수,CNG,0.0
2024-03,서울,특수,LNG,1.0
2024-03,서울,특수,LPG,174.0
2024-03,서울,특수,경유,10262.0
2024-03,서울,특수,기타연료,941.0
2024-03,서울,특수,등유,0.0
2024-03,서울,특수,수소,0.0
2024-03,서울,특수,알코올,0.0
2024-03,서울,특수,전기,47.0
2024-03,서울,특수,태양열,0.0
2024-03,서울,특수,하이브리드,0.0
2024-03,서울,특수,휘발유,29.0
2024-03,서울,화물,CNG,289.0
2024-03,서울,화물,LNG,0.0
2024-03,서울,화물,LPG,22160.0
2024-03,서울,화물,경유,269965.0
2024-03,서울,화물,기타연료,5294.0
2024-03,서울,화물,등유,0.0
2024-03,서울,화물,수소,5.0
2024-03,서울,화물,알코올,0.0
2024-03,서울,화물,전기,10135.0
2024-03,서울,화물,태양열,0.0
2024-03,서울,화물,하이브리드,27.0
2024-03,서울,화물,휘발유,3174.0
2024-03,세종, ,CNG,0.0
2024-03,세종, ,LNG,338.0
2024-03,세종, ,LPG,128414.0
2024-03,세종, ,경유,197850.0
2024-03,세종, ,기타연료,896.0
2024-03,세종, ,등유,26160.0
2024-03,세종, ,수소,0.0
2024-03,세종, ,알코올,9116.0
2024-03,세종, ,전기,0.0
2024-03,세종, ,태양열,0.0
2024-03,세종, ,하이브리드,33886.0
2024-03,세종,승용,CNG,40.0
2024-03,세종,승용,LNG,0.0
2024-03,세종,승용,LPG,12145.0
2024-03,세종,승용,경유,45035.0
2024-03,세종,승용,기타연료,1.0
2024-03,세종,승용,등유,0.0
2024-03,세종,승용,수소,437.0
2024-03,세종,승용,알코올,0.0
2024-03,세종,승용,전기,4101.0
2024-03,세종,승용,태양열,0.0
2024-03,세종,승용,하이브리드,16931.0
2024-03,세종,승용,휘발유,98654.0
2024-03,세종,승합,CNG,121.0
2024-03,세종,승합,LNG,0.0
2024-03,세종,승합,LPG,292.0
2024-03,세종,승합,경유,3280.0
2024-03,세종,승합,기타연료,301.0
2024-03,세종,승합,등유,0.0
2024-03,세종,승합,수소,11.0
2024-03,세종,승합,알코올,0.0
2024-03,세종,승합,전기,53.0
2024-03,세종,승합,태양열,0.0
2024-03,세종,승합,하이브리드,12.0
2024-03,세종,승합,휘발유,36.0
2024-03,세종,특수,CNG,0.0
2024-03,세종,특수,LNG,0.0
2024-03,세종,특수,LPG,12.0
2024-03,세종,특수,경유,590.0
2024-03,세종,특수,기타연료,236.0
2024-03,세종,특수,등유,0.0
2024-03,세종,특수,수소,0.0
2024-03,세종,특수,알코올,0.0
2024-03,세종,특수,전기,5.0
2024-03,세종,특수,태양열,0.0
2024-03,세종,특수,하이브리드,0.0
2024-03,세종,특수,휘발유,2.0
2024-03,세종,화물,CNG,8.0
2024-03,세종,화물,LNG,0.0
2024-03,세종,화물,LPG,631.0
2024-03,세종,화물,경유,15302.0
2024-03,세종,화물,기타연료,766.0
2024-03,세종,화물,등유,0.0
2024-03,세종,화물,수소,0.0
2024-03,세종,화물,알코올,0.0
2024-03,세종,화물,전기,399.0
2024-03,세종,화물,태양열,0.0
2024-03,세종,화물,하이브리드,0.0
2024-03,세종,화물,휘발유,233.0
2024-03,울산, ,CNG,0.0
2024-03,울산, ,LNG,1538.0
2024-03,울산, ,LPG,406364.0
2024-03,울산, ,경유,615720.0
2024-03,울산, ,기타연료,5706.0
2024-03,울산, ,등유,68936.0
2024-03,울산, ,수소,0.0
2024-03,울산, ,알코올,16246.0
2024-03,울산, ,전기,0.0
2024-03,울산, ,태양열,0.0
2024-03,울산, ,하이브리드,78524.0
2024-03,울산,승용,CNG,52.0
2024-03,울산,승용,LNG,0.0
2024-03,울산,승용,LPG,30468.0
2024-03,울산,승용,경유,126122.0
2024-03,울산,승용,기타연료,7.0
2024-03,울산,승용,등유,0.0
2024-03,울산,승용,수소,2825.0
2024-03,울산,승용,알코올,0.0
2024-03,울산,승용,전기,5642.0
2024-03,울산,승용,태양열,0.0
2024-03,울산,승용,하이브리드,39213.0
2024-03,울산,승용,휘발유,307262.0
2024-03,울산,승합,CNG,701.0
2024-03,울산,승합,LNG,0.0
2024-03,울산,승합,LPG,1219.0
2024-03,울산,승합,경유,10517.0
2024-03,울산,승합,기타연료,270.0
2024-03,울산,승합,등유,0.0
2024-03,울산,승합,수소,25.0
2024-03,울산,승합,알코올,0.0
2024-03,울산,승합,전기,31.0
2024-03,울산,승합,태양열,0.0
2024-03,울산,승합,하이브리드,46.0
2024-03,울산,승합,휘발유,79.0
2024-03,울산,특수,CNG,0.0
2024-03,울산,특수,LNG,0.0
2024-03,울산,특수,LPG,21.0
2024-03,울산,특수,경유,3415.0
2024-03,울산,특수,기타연료,231.0
2024-03,울산,특수,등유,0.0
2024-03,울산,특수,수소,0.0
2024-03,울산,특수,알코올,0.0
2024-03,울산,특수,전기,2.0
2024-03,울산,특수,태양열,0.0
2024-03,울산,특수,하이브리드,0.0
2024-03,울산,특수,휘발유,4.0
2024-03,울산,화물,CNG,16.0
2024-03,울산,화물,LNG,0.0
2024-03,울산,화물,LPG,2760.0
2024-03,울산,화물,경유,63128.0
2024-03,울산,화물,기타연료,4917.0
2024-03,울산,화물,등유,0.0
2024-03,울산,화물,수소,3.0
2024-03,울산,화물,알코올,0.0
2024-03,울산,화물,전기,2448.0
2024-03,울산,화물,태양열,0.0
2024-03,울산,화물,하이브리드,3.0
2024-03,울산,화물,휘발유,515.0
2024-03,인천, ,CNG,0.0
2024-03,인천, ,LNG,4530.0
2024-03,인천, ,LPG,1142744.0
2024-03,인천, ,경유,1688024.0
2024-03,인천, ,기타연료,4046.0
2024-03,인천, ,등유,198896.0
2024-03,인천, ,수소,0.0
2024-03,인천, ,알코올,84894.0
2024-03,인천, ,전기,0.0
2024-03,인천, ,태양열,0.0
2024-03,인천, ,하이브리드,321792.0
2024-03,인천,승용,CNG,130.0
2024-03,인천,승용,LNG,0.0
2024-03,인천,승용,LPG,87184.0
2024-03,인천,승용,경유,358386.0
2024-03,인천,승용,기타연료,6.0
2024-03,인천,승용,등유,0.0
2024-03,인천,승용,수소,1897.0
2024-03,인천,승용,알코올,0.0
2024-03,인천,승용,전기,35347.0
2024-03,인천,승용,태양열,0.0
2024-03,인천,승용,하이브리드,160843.0
2024-03,인천,승용,휘발유,841877.0
2024-03,인천,승합,CNG,2068.0
2024-03,인천,승합,LNG,0.0
2024-03,인천,승합,LPG,3561.0
2024-03,인천,승합,경유,32166.0
2024-03,인천,승합,기타연료,659.0
2024-03,인천,승합,등유,0.0
2024-03,인천,승합,수소,121.0
2024-03,인천,승합,알코올,0.0
2024-03,인천,승합,전기,286.0
2024-03,인천,승합,태양열,0.0
2024-03,인천,승합,하이브리드,35.0
2024-03,인천,승합,휘발유,471.0
2024-03,인천,특수,CNG,0.0
2024-03,인천,특수,LNG,0.0
2024-03,인천,특수,LPG,58.0
2024-03,인천,특수,경유,8639.0
2024-03,인천,특수,기타연료,605.0
2024-03,인천,특수,등유,0.0
2024-03,인천,특수,수소,0.0
2024-03,인천,특수,알코올,0.0
2024-03,인천,특수,전기,14.0
2024-03,인천,특수,태양열,0.0
2024-03,인천,특수,하이브리드,0.0
2024-03,인천,특수,휘발유,19.0
2024-03,인천,화물,CNG,67.0
2024-03,인천,화물,LNG,3.0
2024-03,인천,화물,LPG,8645.0
2024-03,인천,화물,경유,172181.0
2024-03,인천,화물,기타연료,13051.0
2024-03,인천,화물,등유,0.0
2024-03,인천,화물,수소,5.0
2024-03,인천,화물,알코올,0.0
2024-03,인천,화물,전기,6800.0
2024-03,인천,화물,태양열,0.0
2024-03,인천,화물,하이브리드,15.0
2024-03,인천,화물,휘발유,1645.0
2024-03,전남, ,CNG,0.0
2024-03,전남, ,LNG,1612.0
2024-03,전남, ,LPG,1071968.0
2024-03,전남, ,경유,1004844.0
2024-03,전남, ,기타연료,2112.0
2024-03,전남, ,등유,208966.0
2024-03,전남, ,수소,0.0
2024-03,전남, ,알코올,51322.0
2024-03,전남, ,전기,0.0
2024-03,전남, ,태양열,0.0
2024-03,전남, ,하이브리드,151670.0
2024-03,전남,승용,CNG,104.0
2024-03,전남,승용,LNG,0.0
2024-03,전남,승용,LPG,93773.0
2024-03,전남,승용,경유,261570.0
2024-03,전남,승용,기타연료,5.0
2024-03,전남,승용,등유,0.0
2024-03,전남,승용,수소,1041.0
2024-03,전남,승용,알코올,0.0
2024-03,전남,승용,전기,19512.0
2024-03,전남,승용,태양열,0.0
2024-03,전남,승용,하이브리드,75822.0
2024-03,전남,승용,휘발유,500772.0
2024-03,전남,승합,CNG,627.0
2024-03,전남,승합,LNG,0.0
2024-03,전남,승합,LPG,2715.0
2024-03,전남,승합,경유,32005.0
2024-03,전남,승합,기타연료,659.0
2024-03,전남,승합,등유,0.0
2024-03,전남,승합,수소,15.0
2024-03,전남,승합,알코올,0.0
2024-03,전남,승합,전기,112.0
2024-03,전남,승합,태양열,0.0
2024-03,전남,승합,하이브리드,0.0
2024-03,전남,승합,휘발유,263.0
2024-03,전남,특수,CNG,0.0
2024-03,전남,특수,LNG,4.0
2024-03,전남,특수,LPG,56.0
2024-03,전남,특수,경유,8667.0
2024-03,전남,특수,기타연료,546.0
2024-03,전남,특수,등유,0.0
2024-03,전남,특수,수소,0.0
2024-03,전남,특수,알코올,0.0
2024-03,전남,특수,전기,7.0
2024-03,전남,특수,태양열,0.0
2024-03,전남,특수,하이브리드,0.0
2024-03,전남,특수,휘발유,3.0
2024-03,전남,화물,CNG,75.0
2024-03,전남,화물,LNG,0.0
2024-03,전남,화물,LPG,7939.0
2024-03,전남,화물,경유,233742.0
2024-03,전남,화물,기타연료,9106.0
2024-03,전남,화물,등유,0.0
2024-03,전남,화물,수소,0.0
2024-03,전남,화물,알코올,0.0
2024-03,전남,화물,전기,6030.0
2024-03,전남,화물,태양열,0.0
2024-03,전남,화물,하이브리드,9.0
2024-03,전남,화물,휘발유,1384.0
2024-03,전북, ,CNG,0.0
2024-03,전북, ,LNG,1394.0
2024-03,전북, ,LPG,838122.0
2024-03,전북, ,경유,822510.0
2024-03,전북, ,기타연료,4778.0
2024-03,전북, ,등유,184030.0
2024-03,전북, ,수소,0.0
2024-03,전북, ,알코올,41280.0
2024-03,전북, ,전기,0.0
2024-03,전북, ,태양열,0.0
2024-03,전북, ,하이브리드,90644.0
2024-03,전북,승용,CNG,157.0
2024-03,전북,승용,LNG,0.0
2024-03,전북,승용,LPG,83080.0
2024-03,전북,승용,경유,213723.0
2024-03,전북,승용,기타연료,5.0
2024-03,전북,승용,등유,0.0
2024-03,전북,승용,수소,2271.0
2024-03,전북,승용,알코올,0.0
2024-03,전북,승용,전기,12943.0
2024-03,전북,승용,태양열,0.0
2024-03,전북,승용,하이브리드,45307.0
2024-03,전북,승용,휘발유,409693.0
2024-03,전북,승합,CNG,492.0
2024-03,전북,승합,LNG,0.0
2024-03,전북,승합,LPG,2359.0
2024-03,전북,승합,경유,25272.0
2024-03,전북,승합,기타연료,614.0
2024-03,전북,승합,등유,0.0
2024-03,전북,승합,수소,118.0
2024-03,전북,승합,알코올,0.0
2024-03,전북,승합,전기,147.0
2024-03,전북,승합,태양열,0.0
2024-03,전북,승합,하이브리드,5.0
2024-03,전북,승합,휘발유,240.0
2024-03,전북,특수,CNG,0.0
2024-03,전북,특수,LNG,1.0
2024-03,전북,특수,LPG,54.0
2024-03,전북,특수,경유,5265.0
2024-03,전북,특수,기타연료,473.0
2024-03,전북,특수,등유,0.0
2024-03,전북,특수,수소,0.0
2024-03,전북,특수,알코올,0.0
2024-03,전북,특수,전기,13.0
2024-03,전북,특수,태양열,0.0
2024-03,전북,특수,하이브리드,1.0
2024-03,전북,특수,휘발유,11.0
2024-03,전북,화물,CNG,48.0
2024-03,전북,화물,LNG,0.0
2024-03,전북,화물,LPG,6522.0
2024-03,전북,화물,경유,174801.0
2024-03,전북,화물,기타연료,4717.0
2024-03,전북,화물,등유,0.0
2024-03,전북,화물,수소,0.0
2024-03,전북,화물,알코올,0.0
2024-03,전북,화물,전기,7537.0
2024-03,전북,화물,태양열,0.0
2024-03,전북,화물,하이브리드,8.0
2024-03,전북,화물,휘발유,1311.0
2024-03,제주, ,CNG,0.0
2024-03,제주, ,LNG,8.0
2024-03,제주, ,LPG,455226.0
2024-03,제주, ,경유,653754.0
2024-03,제주, ,기타연료,70.0
2024-03,제주, ,등유,93984.0
2024-03,제주, ,수소,0.0
2024-03,제주, ,알코올,81102.0
2024-03,제주, ,전기,0.0
2024-03,제주, ,태양열,0.0
2024-03,제주, ,하이브리드,122860.0
2024-03,제주,승용,CNG,4.0
2024-03,제주,승용,LNG,0.0
2024-03,제주,승용,LPG,41647.0
2024-03,제주,승용,경유,134467.0
2024-03,제주,승용,기타연료,0.0
2024-03,제주,승용,등유,0.0
2024-03,제주,승용,수소,31.0
2024-03,제주,승용,알코올,0.0
2024-03,제주,승용,전기,31663.0
2024-03,제주,승용,태양열,0.0
2024-03,제주,승용,하이브리드,61427.0
2024-03,제주,승용,휘발유,325905.0
2024-03,제주,승합,CNG,0.0
2024-03,제주,승합,LNG,0.0
2024-03,제주,승합,LPG,1670.0
2024-03,제주,승합,경유,14848.0
2024-03,제주,승합,기타연료,152.0
2024-03,제주,승합,등유,0.0
2024-03,제주,승합,수소,4.0
2024-03,제주,승합,알코올,0.0
2024-03,제주,승합,전기,218.0
2024-03,제주,승합,태양열,0.0
2024-03,제주,승합,하이브리드,0.0
2024-03,제주,승합,휘발유,238.0
2024-03,제주,특수,CNG,0.0
2024-03,제주,특수,LNG,0.0
2024-03,제주,특수,LPG,7.0
2024-03,제주,특수,경유,2060.0
2024-03,제주,특수,기타연료,133.0
2024-03,제주,특수,등유,0.0
2024-03,제주,특수,수소,0.0
2024-03,제주,특수,알코올,0.0
2024-03,제주,특수,전기,33.0
2024-03,제주,특수,태양열,0.0
2024-03,제주,특수,하이브리드,0.0
2024-03,제주,특수,휘발유,3.0
2024-03,제주,화물,CNG,0.0
2024-03,제주,화물,LNG,0.0
2024-03,제주,화물,LPG,3668.0
2024-03,제주,화물,경유,76238.0
2024-03,제주,화물,기타연료,667.0
2024-03,제주,화물,등유,0.0
2024-03,제주,화물,수소,0.0
2024-03,제주,화물,알코올,0.0
2024-03,제주,화물,전기,8637.0
2024-03,제주,화물,태양열,0.0
2024-03,제주,화물,하이브리드,3.0
2024-03,제주,화물,휘발유,731.0
2024-03,충남, ,CNG,0.0
2024-03,충남, ,LNG,884.0
2024-03,충남, ,LPG,1018362.0
2024-03,충남, ,경유,1119184.0
2024-03,충남, ,기타연료,3126.0
2024-03,충남, ,등유,179930.0
2024-03,충남, ,수소,0.0
2024-03,충남, ,알코올,51292.0
2024-03,충남, ,전기,0.0
2024-03,충남, ,태양열,0.0
2024-03,충남, ,하이브리드,118660.0
2024-03,충남,승용,CNG,93.0
2024-03,충남,승용,LNG,0.0
2024-03,충남,승용,LPG,79583.0
2024-03,충남,승용,경유,258930.0
2024-03,충남,승용,기타연료,1.0
2024-03,충남,승용,등유,0.0
2024-03,충남,승용,수소,1527.0
2024-03,충남,승용,알코올,0.0
2024-03,충남,승용,전기,17398.0
2024-03,충남,승용,태양열,0.0
2024-03,충남,승용,하이브리드,59318.0
2024-03,충남,승용,휘발유,557308.0
2024-03,충남,승합,CNG,334.0
2024-03,충남,승합,LNG,0.0
2024-03,충남,승합,LPG,2535.0
2024-03,충남,승합,경유,32974.0
2024-03,충남,승합,기타연료,1162.0
2024-03,충남,승합,등유,0.0
2024-03,충남,승합,수소,35.0
2024-03,충남,승합,알코올,0.0
2024-03,충남,승합,전기,202.0
2024-03,충남,승합,태양열,0.0
2024-03,충남,승합,하이브리드,0.0
2024-03,충남,승합,휘발유,300.0
2024-03,충남,특수,CNG,0.0
2024-03,충남,특수,LNG,1.0
2024-03,충남,특수,LPG,61.0
2024-03,충남,특수,경유,6681.0
2024-03,충남,특수,기타연료,936.0
2024-03,충남,특수,등유,0.0
2024-03,충남,특수,수소,0.0
2024-03,충남,특수,알코올,0.0
2024-03,충남,특수,전기,13.0
2024-03,충남,특수,태양열,0.0
2024-03,충남,특수,하이브리드,0.0
2024-03,충남,특수,휘발유,14.0
2024-03,충남,화물,CNG,15.0
2024-03,충남,화물,LNG,0.0
2024-03,충남,화물,LPG,7786.0
2024-03,충남,화물,경유,210596.0
2024-03,충남,화물,기타연료,8433.0
2024-03,충남,화물,등유,0.0
2024-03,충남,화물,수소,1.0
2024-03,충남,화물,알코올,0.0
2024-03,충남,화물,전기,8033.0
2024-03,충남,화물,태양열,0.0
2024-03,충남,화물,하이브리드,11.0
2024-03,충남,화물,휘발유,1970.0
2024-03,충북, ,CNG,0.0
2024-03,충북, ,LNG,1126.0
2024-03,충북, ,LPG,741270.0
2024-03,충북, ,경유,847798.0
2024-03,충북, ,기타연료,4236.0
2024-03,충북, ,등유,139038.0
2024-03,충북, ,수소,0.0
2024-03,충북, ,알코올,41812.0
2024-03,충북, ,전기,0.0
2024-03,충북, ,태양열,0.0
2024-03,충북, ,하이브리드,92166.0
2024-03,충북,승용,CNG,116.0
2024-03,충북,승용,LNG,0.0
2024-03,충북,승용,LPG,61903.0
2024-03,충북,승용,경유,194215.0
2024-03,충북,승용,기타연료,2.0
2024-03,충북,승용,등유,0.0
2024-03,충북,승용,수소,2095.0
2024-03,충북,승용,알코올,0.0
2024-03,충북,승용,전기,14213.0
2024-03,충북,승용,태양열,0.0
2024-03,충북,승용,하이브리드,46068.0
2024-03,충북,승용,휘발유,422322.0
2024-03,충북,승합,CNG,396.0
2024-03,충북,승합,LNG,0.0
2024-03,충북,승합,LPG,1965.0
2024-03,충북,승합,경유,23326.0
2024-03,충북,승합,기타연료,755.0
2024-03,충북,승합,등유,0.0
2024-03,충북,승합,수소,23.0
2024-03,충북,승합,알코올,0.0
2024-03,충북,승합,전기,141.0
2024-03,충북,승합,태양열,0.0
2024-03,충북,승합,하이브리드,2.0
2024-03,충북,승합,휘발유,256.0
2024-03,충북,특수,CNG,0.0
2024-03,충북,특수,LNG,0.0
2024-03,충북,특수,LPG,44.0
2024-03,충북,특수,경유,5582.0
2024-03,충북,특수,기타연료,733.0
2024-03,충북,특수,등유,0.0
2024-03,충북,특수,수소,0.0
2024-03,충북,특수,알코올,0.0
2024-03,충북,특수,전기,11.0
2024-03,충북,특수,태양열,0.0
2024-03,충북,특수,하이브리드,0.0
2024-03,충북,특수,휘발유,3.0
2024-03,충북,화물,CNG,51.0
2024-03,충북,화물,LNG,0.0
2024-03,충북,화물,LPG,5607.0
2024-03,충북,화물,경유,147512.0
2024-03,충북,화물,기타연료,5991.0
2024-03,충북,화물,등유,0.0
2024-03,충북,화물,수소,0.0
2024-03,충북,화물,알코올,0.0
2024-03,충북,화물,전기,6541.0
2024-03,충북,화물,태양열,0.0
2024-03,충북,화물,하이브리드,13.0
2024-03,충북,화물,휘발유,1318.0
2024-04,강원, ,CNG,0.0
2024-04,강원, ,LNG,834.0
2024-04,강원, ,LPG,717250.0
2024-04,강원, ,경유,774052.0
2024-04,강원, ,기타연료,5428.0
2024-04,강원, ,등유,111562.0
2024-04,강원, ,수소,0.0
2024-04,강원, ,알코올,37484.0
2024-04,강원, ,전기,0.0
2024-04,강원, ,태양열,0.0
2024-04,강원, ,하이브리드,84194.0
2024-04,강원,승용,CNG,127.0
2024-04,강원,승용,LNG,0.0
2024-04,강원,승용,LPG,48012.0
2024-04,강원,승용,경유,182584.0
2024-04,강원,승용,기타연료,3.0
2024-04,강원,승용,등유,0.0
2024-04,강원,승용,수소,2708.0
2024-04,강원,승용,알코올,0.0
2024-04,강원,승용,전기,12413.0
2024-04,강원,승용,태양열,0.0
2024-04,강원,승용,하이브리드,42069.0
2024-04,강원,승용,휘발유,385134.0
2024-04,강원,승합,CNG,264.0
2024-04,강원,승합,LNG,0.0
2024-04,강원,승합,LPG,1916.0
2024-04,강원,승합,경유,21781.0
2024-04,강원,승합,기타연료,743.0
2024-04,강원,승합,등유,0.0
2024-04,강원,승합,수소,4.0
2024-04,강원,승합,알코올,0.0
2024-04,강원,승합,전기,204.0
2024-04,강원,승합,태양열,0.0
2024-04,강원,승합,하이브리드,9.0
2024-04,강원,승합,휘발유,226.0
2024-04,강원,특수,CNG,0.0
2024-04,강원,특수,LNG,0.0
2024-04,강원,특수,LPG,58.0
2024-04,강원,특수,경유,4736.0
2024-04,강원,특수,기타연료,547.0
2024-04,강원,특수,등유,0.0
2024-04,강원,특수,수소,0.0
2024-04,강원,특수,알코올,0.0
2024-04,강원,특수,전기,96.0
2024-04,강원,특수,태양열,0.0
2024-04,강원,특수,하이브리드,0.0
