연월,시도별,차종,용도,count
2017-02,대구,승합,자가용,30342
2017-02,인천,승합,자가용,43656
2017-02,광주,승합,자가용,19363
2017-02,대전,승합,자가용,20819
2017-02,울산,승합,자가용,13791
2017-02,세종,승합,자가용,3431
2017-02,경기,승합,자가용,193202
2017-02,강원,승합,자가용,26694
2017-02,충북,승합,자가용,27562
2017-02,충남,승합,자가용,38138
2017-02,전북,승합,자가용,29512
2017-02,전남,승합,자가용,32235
2017-02,경북,승합,자가용,44841
2017-02,경남,승합,자가용,49834
2017-02,제주,승합,자가용,13536
2017-02,합계,승합,자가용,742292
2017-02,서울,승합,영업용,16403
2017-02,부산,승합,영업용,6074
2017-02,대구,승합,영업용,4364
2017-02,인천,승합,영업용,11506
2017-02,광주,승합,영업용,2756
2017-02,대전,승합,영업용,2241
2017-02,울산,승합,영업용,2056
2017-02,세종,승합,영업용,326
2017-02,경기,승합,영업용,33303
2017-02,강원,승합,영업용,3268
2017-02,충북,승합,영업용,3883
2017-02,충남,승합,영업용,5604
2017-02,전북,승합,영업용,4506
2017-02,전남,승합,영업용,8725
2017-02,경북,승합,영업용,5756
2017-02,경남,승합,영업용,8065
2017-02,제주,승합,영업용,7031
2017-02,합계,승합,영업용,125867
2017-02,서울,화물,관용,3683
2017-02,부산,화물,관용,1573
2017-02,대구,화물,관용,1160
2017-02,인천,화물,관용,1112
2017-02,광주,화물,관용,709
2017-02,대전,화물,관용,609
2017-02,울산,화물,관용,558
2017-02,세종,화물,관용,184
2017-02,경기,화물,관용,5038
2017-02,강원,화물,관용,2119
2017-02,충북,화물,관용,1371
2017-02,충남,화물,관용,2101
2017-02,전북,화물,관용,1795
2017-02,전남,화물,관용,2143
2017-02,경북,화물,관용,2557
2017-02,경남,화물,관용,2389
2017-02,제주,화물,관용,820
2017-02,합계,화물,관용,29921
2017-02,서울,화물,자가용,283499
2017-02,부산,화물,자가용,156903
2017-02,대구,화물,자가용,143583
2017-02,인천,화물,자가용,154148
2017-02,광주,화물,자가용,78274
2017-02,대전,화물,자가용,75241
2017-02,울산,화물,자가용,61634
2017-02,세종,화물,자가용,12425
2017-02,경기,화물,자가용,653432
2017-02,강원,화물,자가용,139162
2017-02,충북,화물,자가용,137568
2017-02,충남,화물,자가용,193843
2017-02,전북,화물,자가용,166236
2017-02,전남,화물,자가용,209160
2017-02,경북,화물,자가용,282857
2017-02,경남,화물,자가용,260511
2017-02,제주,화물,자가용,73077
2017-02,합계,화물,자가용,3081553
2017-02,서울,화물,영업용,56100
2017-02,부산,화물,영업용,32826
2017-02,대구,화물,영업용,18844
2017-02,인천,화물,영업용,28580
2017-02,광주,화물,영업용,11327
2017-02,대전,화물,영업용,10710
2017-02,울산,화물,영업용,8798
2017-02,세종,화물,영업용,1303
2017-02,경기,화물,영업용,102758
2017-02,강원,화물,영업용,7949
2017-02,충북,화물,영업용,12738
2017-02,충남,화물,영업용,16108
2017-02,전북,화물,영업용,14499
2017-02,전남,화물,영업용,19202
2017-02,경북,화물,영업용,22484
2017-02,경남,화물,영업용,22865
2017-02,제주,화물,영업용,3252
2017-02,합계,화물,영업용,390343
2017-02,서울,특수,관용,343
2017-02,부산,특수,관용,121
2017-02,대구,특수,관용,111
2017-02,인천,특수,관용,112
2017-02,광주,특수,관용,62
2017-02,대전,특수,관용,67
2017-02,울산,특수,관용,47
2017-02,세종,특수,관용,29
2017-02,경기,특수,관용,433
2017-02,강원,특수,관용,146
2017-02,충북,특수,관용,111
2017-02,충남,특수,관용,197
2017-02,전북,특수,관용,133
2017-02,전남,특수,관용,162
2017-02,경북,특수,관용,202
2017-02,경남,특수,관용,161
2017-02,제주,특수,관용,76
2017-02,합계,특수,관용,2513
2017-02,서울,특수,자가용,2133
2017-02,부산,특수,자가용,1200
2017-02,대구,특수,자가용,611
2017-02,인천,특수,자가용,1246
2017-02,광주,특수,자가용,542
2017-02,대전,특수,자가용,556
2017-02,울산,특수,자가용,396
2017-02,세종,특수,자가용,99
2017-02,경기,특수,자가용,4165
2017-02,강원,특수,자가용,1007
2017-02,충북,특수,자가용,915
2017-02,충남,특수,자가용,1290
2017-02,전북,특수,자가용,1183
2017-02,전남,특수,자가용,1781
2017-02,경북,특수,자가용,2001
2017-02,경남,특수,자가용,1642
2017-02,제주,특수,자가용,447
2017-02,합계,특수,자가용,21214
2017-02,서울,특수,영업용,4763
2017-02,부산,특수,영업용,8496
2017-02,대구,특수,영업용,1837
2017-02,인천,특수,영업용,4714
2017-02,광주,특수,영업용,1582
2017-02,대전,특수,영업용,1399
2017-02,울산,특수,영업용,2111
2017-02,세종,특수,영업용,120
2017-02,경기,특수,영업용,9809
2017-02,강원,특수,영업용,1352
2017-02,충북,특수,영업용,2450
2017-02,충남,특수,영업용,2632
2017-02,전북,특수,영업용,1895
2017-02,전남,특수,영업용,4326
2017-02,경북,특수,영업용,4634
2017-02,경남,특수,영업용,5154
2017-02,제주,특수,영업용,530
2017-02,합계,특수,영업용,57804
2017-03,서울,승용,관용,4048
2017-03,부산,승용,관용,1496
2017-03,대구,승용,관용,805
2017-03,인천,승용,관용,1308
2017-03,광주,승용,관용,671
2017-03,대전,승용,관용,570
2017-03,울산,승용,관용,583
2017-03,세종,승용,관용,285
2017-03,경기,승용,관용,6082
2017-03,강원,승용,관용,1537
2017-03,충북,승용,관용,1087
2017-03,충남,승용,관용,1488
2017-03,전북,승용,관용,1309
2017-03,전남,승용,관용,1682
2017-03,경북,승용,관용,2081
2017-03,경남,승용,관용,2062
2017-03,제주,승용,관용,748
2017-03,합계,승용,관용,27842
2017-03,서울,승용,자가용,2489902
2017-03,부산,승용,자가용,1020292
2017-03,대구,승용,자가용,912380
2017-03,인천,승용,자가용,980821
2017-03,광주,승용,자가용,504840
2017-03,대전,승용,자가용,525943
2017-03,울산,승용,자가용,443610
2017-03,세종,승용,자가용,95560
2017-03,경기,승용,자가용,4125607
2017-03,강원,승용,자가용,531747
2017-03,충북,승용,자가용,566707
2017-03,충남,승용,자가용,750703
2017-03,전북,승용,자가용,636283
2017-03,전남,승용,자가용,606805
2017-03,경북,승용,자가용,980268
2017-03,경남,승용,자가용,1236718
2017-03,제주,승용,자가용,269219
2017-03,합계,승용,자가용,16677405
2017-03,서울,승용,영업용,118637
2017-03,부산,승용,영업용,32341
2017-03,대구,승용,영업용,23632
2017-03,인천,승용,영업용,226375
2017-03,광주,승용,영업용,17570
2017-03,대전,승용,영업용,13490
2017-03,울산,승용,영업용,8409
2017-03,세종,승용,영업용,555
2017-03,경기,승용,영업용,74672
2017-03,강원,승용,영업용,11772
2017-03,충북,승용,영업용,13471
2017-03,충남,승용,영업용,14544
2017-03,전북,승용,영업용,16745
2017-03,전남,승용,영업용,74667
2017-03,경북,승용,영업용,15724
2017-03,경남,승용,영업용,47950
2017-03,제주,승용,영업용,105458
2017-03,합계,승용,영업용,816012
2017-03,서울,승합,관용,3156
2017-03,부산,승합,관용,1119
2017-03,대구,승합,관용,775
2017-03,인천,승합,관용,900
2017-03,광주,승합,관용,534
2017-03,대전,승합,관용,512
2017-03,울산,승합,관용,403
2017-03,세종,승합,관용,135
2017-03,경기,승합,관용,3411
2017-03,강원,승합,관용,1322
2017-03,충북,승합,관용,879
2017-03,충남,승합,관용,1031
2017-03,전북,승합,관용,1121
2017-03,전남,승합,관용,1361
2017-03,경북,승합,관용,1552
2017-03,경남,승합,관용,1735
2017-03,제주,승합,관용,386
2017-03,합계,승합,관용,20332
2017-03,서울,승합,자가용,113136
2017-03,부산,승합,자가용,41380
2017-03,대구,승합,자가용,30227
2017-03,인천,승합,자가용,43435
2017-03,광주,승합,자가용,19310
2017-03,대전,승합,자가용,20675
2017-03,울산,승합,자가용,13768
2017-03,세종,승합,자가용,3442
2017-03,경기,승합,자가용,192491
2017-03,강원,승합,자가용,26586
2017-03,충북,승합,자가용,27478
2017-03,충남,승합,자가용,38114
2017-03,전북,승합,자가용,29469
2017-03,전남,승합,자가용,32158
2017-03,경북,승합,자가용,44691
2017-03,경남,승합,자가용,49711
2017-03,제주,승합,자가용,13469
2017-03,합계,승합,자가용,739540
2017-03,서울,승합,영업용,16382
2017-03,부산,승합,영업용,6102
2017-03,대구,승합,영업용,4369
2017-03,인천,승합,영업용,11575
2017-03,광주,승합,영업용,2746
2017-03,대전,승합,영업용,2240
2017-03,울산,승합,영업용,2055
2017-03,세종,승합,영업용,326
2017-03,경기,승합,영업용,33323
2017-03,강원,승합,영업용,3254
2017-03,충북,승합,영업용,3889
2017-03,충남,승합,영업용,5589
2017-03,전북,승합,영업용,4514
2017-03,전남,승합,영업용,8741
2017-03,경북,승합,영업용,5772
2017-03,경남,승합,영업용,8075
2017-03,제주,승합,영업용,7108
2017-03,합계,승합,영업용,126060
2017-03,서울,화물,관용,3713
2017-03,부산,화물,관용,1581
2017-03,대구,화물,관용,1169
2017-03,인천,화물,관용,1121
2017-03,광주,화물,관용,719
2017-03,대전,화물,관용,606
2017-03,울산,화물,관용,558
2017-03,세종,화물,관용,187
2017-03,경기,화물,관용,5111
2017-03,강원,화물,관용,2142
2017-03,충북,화물,관용,1390
2017-03,충남,화물,관용,2113
2017-03,전북,화물,관용,1816
2017-03,전남,화물,관용,2145
2017-03,경북,화물,관용,2576
2017-03,경남,화물,관용,2403
2017-03,제주,화물,관용,848
2017-03,합계,화물,관용,30198
2017-03,서울,화물,자가용,283319
2017-03,부산,화물,자가용,156948
2017-03,대구,화물,자가용,143531
2017-03,인천,화물,자가용,154508
2017-03,광주,화물,자가용,78111
2017-03,대전,화물,자가용,75156
2017-03,울산,화물,자가용,61700
2017-03,세종,화물,자가용,12526
2017-03,경기,화물,자가용,653716
2017-03,강원,화물,자가용,139412
2017-03,충북,화물,자가용,137758
2017-03,충남,화물,자가용,194218
2017-03,전북,화물,자가용,166300
2017-03,전남,화물,자가용,209527
2017-03,경북,화물,자가용,283169
2017-03,경남,화물,자가용,260865
2017-03,제주,화물,자가용,73319
2017-03,합계,화물,자가용,3084083
2017-03,서울,화물,영업용,56050
2017-03,부산,화물,영업용,32827
2017-03,대구,화물,영업용,18804
2017-03,인천,화물,영업용,28608
2017-03,광주,화물,영업용,11356
2017-03,대전,화물,영업용,10711
2017-03,울산,화물,영업용,8793
2017-03,세종,화물,영업용,1301
2017-03,경기,화물,영업용,102917
2017-03,강원,화물,영업용,7938
2017-03,충북,화물,영업용,12820
2017-03,충남,화물,영업용,16158
2017-03,전북,화물,영업용,14501
2017-03,전남,화물,영업용,19239
2017-03,경북,화물,영업용,22475
2017-03,경남,화물,영업용,22888
2017-03,제주,화물,영업용,3260
2017-03,합계,화물,영업용,390646
2017-03,서울,특수,관용,342
2017-03,부산,특수,관용,121
2017-03,대구,특수,관용,110
2017-03,인천,특수,관용,110
2017-03,광주,특수,관용,61
2017-03,대전,특수,관용,68
2017-03,울산,특수,관용,48
2017-03,세종,특수,관용,29
2017-03,경기,특수,관용,435
2017-03,강원,특수,관용,148
2017-03,충북,특수,관용,112
2017-03,충남,특수,관용,205
2017-03,전북,특수,관용,133
2017-03,전남,특수,관용,171
2017-03,경북,특수,관용,206
2017-03,경남,특수,관용,162
2017-03,제주,특수,관용,76
2017-03,합계,특수,관용,2537
2017-03,서울,특수,자가용,2147
2017-03,부산,특수,자가용,1219
2017-03,대구,특수,자가용,622
2017-03,인천,특수,자가용,1263
2017-03,광주,특수,자가용,557
2017-03,대전,특수,자가용,573
2017-03,울산,특수,자가용,394
2017-03,세종,특수,자가용,104
2017-03,경기,특수,자가용,4231
2017-03,강원,특수,자가용,1020
2017-03,충북,특수,자가용,920
2017-03,충남,특수,자가용,1311
2017-03,전북,특수,자가용,1200
2017-03,전남,특수,자가용,1789
2017-03,경북,특수,자가용,2023
2017-03,경남,특수,자가용,1683
2017-03,제주,특수,자가용,460
2017-03,합계,특수,자가용,21516
2017-03,서울,특수,영업용,4781
2017-03,부산,특수,영업용,8483
2017-03,대구,특수,영업용,1844
2017-03,인천,특수,영업용,4740
2017-03,광주,특수,영업용,1581
2017-03,대전,특수,영업용,1410
2017-03,울산,특수,영업용,2113
2017-03,세종,특수,영업용,125
2017-03,경기,특수,영업용,9912
2017-03,강원,특수,영업용,1360
2017-03,충북,특수,영업용,2471
2017-03,충남,특수,영업용,2647
2017-03,전북,특수,영업용,1899
2017-03,전남,특수,영업용,4338
2017-03,경북,특수,영업용,4652
2017-03,경남,특수,영업용,5148
2017-03,제주,특수,영업용,538
2017-03,합계,특수,영업용,58042
2017-04,서울,승용,관용,4088
2017-04,부산,승용,관용,1506
2017-04,대구,승용,관용,811
2017-04,인천,승용,관용,1316
2017-04,광주,승용,관용,671
2017-04,대전,승용,관용,582
2017-04,울산,승용,관용,584
2017-04,세종,승용,관용,287
2017-04,경기,승용,관용,6145
2017-04,강원,승용,관용,1563
2017-04,충북,승용,관용,1094
2017-04,충남,승용,관용,1492
2017-04,전북,승용,관용,1319
2017-04,전남,승용,관용,1695
2017-04,경북,승용,관용,2104
